,is_accepted,score,creation_date,answer_id,question_id
21511,False,1,11/19/2020,64905415,62091193
21512,False,1,11/19/2020,64910887,62093815
21513,True,1,11/20/2020,64921476,62093844
21514,True,1,11/20/2020,64923885,62094194
21515,False,0,10/14/2020,64347815,62094233
21516,True,0,11/18/2020,64890444,62094693
21517,True,0,11/19/2020,64905222,62095372
21518,False,0,11/20/2020,64921387,62095750
21519,True,0,11/20/2020,64922491,62095750
21520,False,0,11/20/2020,64924227,62096690
21521,False,-1,11/19/2020,64904268,62096690
21522,False,-1,11/19/2020,64905260,62096867
21523,False,8,7/8/2020,62784871,62097527
21524,True,5,11/17/2017,47341747,62098506
21525,True,4,11/18/2020,64892124,62098506
21526,False,3,11/18/2020,64899077,62098925
21527,False,1,11/16/2020,64856301,62098925
21528,True,1,11/17/2020,64878706,62098925
21529,True,1,11/18/2020,64883820,62099031
21530,True,1,11/18/2020,64884161,62100772
21531,True,1,11/18/2020,64889160,62100772
21532,True,1,11/18/2020,64891712,62102285
21533,False,1,11/18/2020,64897681,62103498
21534,True,1,11/18/2020,64898958,62104560
21535,False,1,11/18/2020,64898968,62104560
21536,True,1,11/18/2020,64899063,62106449
21537,False,1,11/18/2020,64899420,62107029
21538,True,1,11/18/2020,64899668,62107029
21539,True,1,11/19/2020,64908045,62107561
21540,False,0,10/29/2020,64595784,62107561
21541,True,0,11/13/2020,64826105,62107561
21542,False,0,11/13/2020,64826143,62107572
21543,True,0,11/17/2020,64881488,62107987
21544,False,0,11/17/2020,64881507,62108479
21545,True,0,11/17/2020,64883145,62111248
21546,True,0,11/18/2020,64883683,62111322
21547,True,0,11/18/2020,64884007,62111479
21548,True,0,11/18/2020,64892527,62111479
21549,True,0,11/18/2020,64898945,62111710
21550,False,0,11/18/2020,64899272,62111836
21551,True,0,11/19/2020,64908486,62112902
21552,True,49,1/29/2012,9055411,62113111
21553,False,19,11/21/2019,58964017,62113239
21554,False,6,6/30/2017,44842289,62113239
21555,True,2,1/14/2019,54185844,62114074
21556,False,2,8/4/2020,63247695,62114385
21557,False,2,11/18/2020,64883853,62114780
21558,False,1,9/27/2020,64090279,62114945
21559,False,1,11/12/2020,64804280,62114945
21560,False,1,11/17/2020,64877319,62114945
21561,False,1,11/17/2020,64879655,62114967
21562,True,1,11/17/2020,64880027,62115266
21563,False,1,11/17/2020,64880505,62115794
21564,False,1,11/17/2020,64880627,62118535
21565,False,1,11/17/2020,64880630,62118913
21566,True,1,11/17/2020,64880656,62119084
21567,True,1,11/17/2020,64881838,62120128
21568,True,0,12/28/2018,53955671,62120128
21569,False,0,9/27/2020,64090263,62120128
21570,True,0,11/14/2020,64838167,62120204
21571,True,0,11/17/2020,64877399,62120204
21572,True,0,11/17/2020,64877423,62120510
21573,False,0,11/17/2020,64877452,62120510
21574,True,0,11/17/2020,64878485,62120510
21575,True,0,11/17/2020,64878907,62121305
21576,True,0,11/17/2020,64879625,62122696
21577,False,0,11/17/2020,64879631,62122807
21578,False,0,11/17/2020,64880016,62124567
21579,False,0,11/17/2020,64880462,62125066
21580,False,0,11/18/2020,64895418,62125350
21581,True,57,9/19/2013,18897408,62125405
21582,False,15,3/23/2017,42979967,62125674
21583,False,5,12/15/2017,47822145,62125674
21584,True,3,9/25/2018,52505977,62126000
21585,True,3,11/18/2020,64884774,62126251
21586,False,2,2/6/2018,48645441,62126251
21587,False,2,4/12/2020,61164606,62126251
21588,True,2,4/12/2020,61164630,62126996
21589,True,2,11/16/2020,64854416,62127311
21590,True,2,11/18/2020,64884762,62127590
21591,True,1,5/8/2016,37096425,62127999
21592,False,1,5/19/2020,61887591,62128549
21593,True,1,6/9/2020,62276129,62128667
21594,False,1,11/16/2020,64850806,62130486
21595,True,1,11/16/2020,64856394,62130486
21596,True,1,11/16/2020,64860104,62130628
21597,True,1,11/16/2020,64864826,62132042
21598,False,1,11/17/2020,64879316,62132042
21599,False,0,11/22/2019,59001649,62132042
21600,True,0,11/16/2020,64859737,62134016
21601,True,0,11/16/2020,64865118,62135214
21602,True,0,11/17/2020,64873414,62135787
21603,True,0,11/17/2020,64873447,62136641
21604,False,0,11/17/2020,64879410,62136828
21605,False,0,11/17/2020,64879558,62136828
21606,False,0,11/18/2020,64885097,62137916
21607,True,-1,11/16/2020,64855231,62139000
21608,False,34,6/9/2014,24117436,62140057
21609,True,14,9/17/2016,39549956,62141266
21610,False,10,5/31/2014,23967988,62143530
21611,False,3,7/24/2013,17839598,62143930
21612,True,3,3/9/2018,49197435,62144275
21613,True,3,4/14/2020,61203903,62144275
21614,False,2,11/15/2020,64847564,62144481
21615,True,2,11/16/2020,64853710,62144563
21616,False,1,2/21/2020,60332359,62144607
21617,True,1,11/15/2020,64841647,62144950
21618,True,1,11/15/2020,64843729,62145608
21619,False,1,11/16/2020,64853281,62145645
21620,True,1,11/16/2020,64853795,62146090
21621,False,0,11/15/2020,64840239,62146090
21622,False,0,11/15/2020,64847240,62146090
21623,True,0,11/15/2020,64847404,62146496
21624,False,0,11/15/2020,64847641,62146671
21625,False,0,11/16/2020,64853844,62146745
21626,False,-1,2/21/2020,60331626,62146745
21627,False,23,6/9/2018,50776557,62147072
21628,False,14,7/19/2016,38446594,62147370
21629,True,6,10/31/2015,33450575,62147390
21630,False,3,7/24/2017,45283127,62147452
21631,False,2,7/24/2018,51503086,62148806
21632,True,2,11/14/2020,64837575,62148806
21633,True,2,11/14/2020,64837735,62149117
21634,True,2,11/16/2020,64861483,62149117
21635,False,1,11/15/2016,40610715,62149117
21636,False,1,11/14/2020,64832329,62151074
21637,True,1,11/14/2020,64837415,62151423
21638,True,1,11/14/2020,64837578,62151423
21639,False,1,11/14/2020,64837877,62151980
21640,True,1,11/15/2020,64845529,62154859
21641,False,1,11/15/2020,64845804,62154915
21642,False,1,11/15/2020,64846348,62155737
21643,False,1,11/16/2020,64862782,62156766
21644,False,1,11/16/2020,64862819,62156861
21645,False,1,11/17/2020,64866577,62156861
21646,True,1,11/17/2020,64867216,62157239
21647,False,1,11/17/2020,64867852,62159317
21648,False,0,7/24/2017,45283072,62160902
21649,False,0,7/24/2017,45284130,62161359
21650,True,0,11/7/2020,64731479,62161359
21651,True,0,11/15/2020,64843994,62161834
21652,True,0,11/16/2020,64863575,62162180
21653,True,0,11/17/2020,64867787,62163236
21654,False,0,11/17/2020,64867824,62163236
21655,False,-1,11/15/2020,64847233,62163810
21656,False,29,3/20/2018,49393316,62164126
21657,False,29,5/5/2019,55992428,62165524
21658,False,12,8/17/2018,51888807,62165561
21659,True,3,3/27/2016,36245788,62166847
21660,False,3,11/8/2016,40492082,62169315
21661,True,3,11/13/2020,64824234,62169315
21662,False,2,8/29/2017,45944655,62170319
21663,False,2,11/13/2020,64824336,62171239
21664,False,2,11/14/2020,64830106,62171632
21665,False,2,11/14/2020,64832938,62175898
21666,False,1,11/13/2020,64816317,62176382
21667,False,1,11/13/2020,64821842,62176382
21668,True,1,11/14/2020,64836175,62176679
21669,True,1,11/15/2020,64844201,62178347
21670,True,0,8/16/2020,63440700,62178347
21671,False,0,10/31/2020,64623382,62178352
21672,False,0,11/13/2020,64816414,62178417
21673,False,0,11/13/2020,64821905,62178597
21674,False,0,11/14/2020,64835713,62178971
21675,False,0,11/14/2020,64835749,62180063
21676,True,0,11/14/2020,64835886,62180473
21677,False,0,11/14/2020,64836343,62180554
21678,True,0,11/14/2020,64836937,62180554
21679,True,0,11/15/2020,64840824,62180670
21680,True,8,11/7/2020,64727480,62181077
21681,False,4,11/13/2020,64821670,62181077
21682,True,3,12/28/2011,8656204,62181077
21683,False,2,2/22/2019,54833083,62181398
21684,False,2,10/16/2020,64394261,62181546
21685,True,2,11/12/2020,64808703,62181546
21686,True,2,11/13/2020,64821799,62182084
21687,True,2,11/14/2020,64831128,62182836
21688,False,1,11/5/2016,40439477,62182995
21689,False,1,11/12/2020,64797736,62183921
21690,True,1,11/12/2020,64798458,62183921
21691,False,1,11/13/2020,64812904,62185133
21692,False,1,11/13/2020,64813320,62186792
21693,False,1,11/13/2020,64818731,62187152
21694,False,1,11/13/2020,64818983,62187917
21695,False,1,11/13/2020,64821394,62187917
21696,False,1,11/14/2020,64833970,62188921
21697,True,0,5/20/2015,30356978,62190069
21698,False,0,5/20/2015,30356985,62190069
21699,False,0,8/21/2019,57584028,62194004
21700,False,0,7/22/2020,63030877,62197734
21701,False,0,7/22/2020,63032970,62197734
21702,True,0,11/13/2020,64813615,62197734
21703,True,0,11/13/2020,64818361,62198606
21704,False,0,11/13/2020,64818913,62198894
21705,False,0,11/13/2020,64818968,62199190
21706,False,0,11/13/2020,64820990,62199190
21707,True,0,11/14/2020,64833838,62199190
21708,False,-2,11/13/2020,64826583,62199846
21709,False,7,7/10/2020,62829817,62200460
21710,True,3,11/10/2020,64773898,62200604
21711,True,3,11/10/2020,64775336,62201543
21712,True,3,11/12/2020,64796240,62201633
21713,True,2,9/27/2019,58133269,62201653
21714,False,2,9/2/2020,63710764,62203321
21715,True,2,11/11/2020,64780537,62203321
21716,False,2,11/11/2020,64793064,62203321
21717,False,1,10/18/2020,64417083,62203415
21718,True,1,11/9/2020,64748002,62203415
21719,False,1,11/10/2020,64774852,62206784
21720,False,1,11/12/2020,64795459,62207053
21721,True,1,11/12/2020,64795494,62207891
21722,True,1,11/12/2020,64795973,62207891
21723,True,1,11/12/2020,64799213,62208023
21724,False,1,11/12/2020,64800603,62208703
21725,False,1,11/12/2020,64807096,62208993
21726,True,1,11/12/2020,64808221,62208993
21727,False,0,9/8/2020,63798225,62209366
21728,False,0,11/10/2020,64764401,62209560
21729,True,0,11/10/2020,64774785,62209560
21730,False,0,11/10/2020,64774930,62209560
21731,True,0,11/10/2020,64774939,62210398
21732,True,0,11/11/2020,64792527,62210398
21733,True,0,11/11/2020,64793190,62210398
21734,True,0,11/11/2020,64793338,62213223
21735,True,0,11/12/2020,64796375,62214203
21736,False,0,11/12/2020,64799162,62214390
21737,False,0,11/12/2020,64808290,62214390
21738,False,0,11/12/2020,64808674,62214453
21739,False,8,5/23/2020,61969930,62214735
21740,True,6,11/11/2020,64786957,62216431
21741,False,3,7/30/2020,63181312,62216861
21742,False,3,9/2/2020,63709616,62217370
21743,True,3,11/10/2020,64768217,62222232
21744,True,2,9/7/2016,39373225,62222436
21745,False,2,5/21/2020,61926334,62222937
21746,True,2,11/10/2020,64769426,62223447
21747,False,2,11/10/2020,64773336,62223582
21748,True,2,11/10/2020,64773422,62223894
21749,False,1,11/10/2020,64768503,62224765
21750,True,1,11/10/2020,64773285,62225907
21751,False,1,11/10/2020,64773437,62226000
21752,True,1,11/11/2020,64786868,62227104
21753,True,1,11/11/2020,64791865,62227104
21754,False,0,11/10/2020,64768551,62227868
21755,True,0,11/10/2020,64768800,62227950
21756,False,0,11/11/2020,64791513,62231028
21757,True,0,11/11/2020,64792396,62231028
21758,True,0,11/11/2020,64792399,62231028
21759,False,21,6/14/2011,6337930,62231888
21760,False,4,8/26/2010,3578296,62234166
21761,False,4,11/9/2020,64758372,62234166
21762,True,3,1/13/2016,34768559,62235014
21763,False,2,7/14/2012,11483936,62236360
21764,True,2,11/9/2020,64757910,62236360
21765,True,2,11/10/2020,64767165,62236360
21766,False,1,11/9/2020,64757365,62236366
21767,False,1,11/9/2020,64758781,62236434
21768,True,1,11/10/2020,64759217,62236757
21769,False,1,11/10/2020,64759360,62236757
21770,True,1,11/10/2020,64766073,62236757
21771,False,1,11/11/2020,64776950,62237474
21772,False,0,11/9/2020,64757401,62238007
21773,True,0,11/9/2020,64757715,62238063
21774,True,0,11/9/2020,64758301,62238990
21775,True,0,11/9/2020,64759166,62239259
21776,True,0,11/10/2020,64766786,62239259
21777,True,-1,1/22/2015,28089923,62239396
21778,True,13,2/27/2018,48997070,62239629
21779,True,13,9/5/2018,52176340,62239967
21780,False,10,2/27/2018,48997088,62239967
21781,False,6,4/23/2018,49974782,62240211
21782,True,5,10/4/2019,58229435,62240211
21783,False,4,2/27/2018,48997087,62240625
21784,True,4,6/4/2019,56443133,62240625
21785,False,4,10/12/2020,64311306,62241930
21786,True,3,2/29/2016,35690575,62244040
21787,False,2,2/29/2016,35694587,62244040
21788,False,2,7/13/2017,45074494,62244453
21789,False,2,8/23/2020,63543571,62244650
21790,True,1,5/26/2014,23872540,62244809
21791,False,1,2/20/2018,48876484,62245083
21792,True,1,12/6/2019,59216765,62245083
21793,False,1,11/9/2020,64756221,62246409
21794,True,0,11/9/2020,64751142,62246704
21795,False,0,11/10/2020,64762434,62246704
21796,False,0,11/10/2020,64763808,62246719
21797,False,0,11/10/2020,64764225,62247010
21798,False,0,11/10/2020,64764498,62247010
21799,True,0,11/10/2020,64765219,62247018
21800,False,0,11/10/2020,64765317,62247565
21801,False,0,11/10/2020,64766009,62248248
21802,True,0,11/10/2020,64766323,62248248
21803,True,18,6/22/2012,11160750,62249208
21804,True,16,6/8/2015,30708056,62249297
21805,True,6,11/10/2019,58787086,62250236
21806,False,6,11/8/2020,64738035,62250813
21807,False,5,4/24/2020,61401899,62250813
21808,True,4,5/19/2018,50419722,62250813
21809,True,3,6/21/2017,44679925,62251219
21810,True,3,11/9/2020,64746179,62251236
21811,True,2,11/8/2020,64735509,62253289
21812,False,2,11/8/2020,64738129,62254067
21813,True,2,11/9/2020,64743807,62254555
21814,False,2,11/9/2020,64751346,62254555
21815,False,2,11/10/2020,64762128,62256568
21816,False,1,6/21/2017,44679938,62257152
21817,False,1,4/3/2019,55499092,62257828
21818,False,1,5/21/2020,61928159,62257828
21819,True,1,10/30/2020,64607880,62258005
21820,True,1,11/8/2020,64737388,62258247
21821,True,1,11/8/2020,64737976,62258442
21822,False,1,11/9/2020,64746772,62258473
21823,True,1,11/9/2020,64746781,62258906
21824,True,1,11/9/2020,64751008,62259046
21825,True,1,11/9/2020,64755380,62261111
21826,False,0,10/30/2020,64608021,62262085
21827,False,0,11/8/2020,64737132,62262143
21828,False,0,11/8/2020,64741889,62265904
21829,True,0,11/9/2020,64745822,62265904
21830,False,0,11/9/2020,64746766,62266347
21831,False,0,11/9/2020,64751298,62266347
21832,True,0,11/9/2020,64755286,62266347
21833,True,26,11/8/2020,64733583,62269035
21834,False,18,2/25/2019,54862636,62269035
21835,False,8,1/10/2019,54123725,62269035
21836,False,6,4/24/2018,49997114,62269414
21837,False,3,6/11/2019,56551493,62269717
21838,False,2,2/11/2019,54630253,62270763
21839,False,2,4/18/2019,55743402,62272054
21840,False,1,11/28/2019,59092638,62272075
21841,True,1,11/7/2020,64728083,62272412
21842,True,1,11/7/2020,64728518,62272412
21843,True,1,11/8/2020,64736007,62273084
21844,True,1,11/8/2020,64736468,62273084
21845,True,0,10/31/2020,64620896,62276451
21846,False,0,10/31/2020,64620905,62276616
21847,False,0,11/7/2020,64728428,62277970
21848,True,0,11/7/2020,64728623,62277970
21849,True,0,11/8/2020,64733393,62278831
21850,True,0,11/8/2020,64736339,62278831
21851,False,-1,11/8/2020,64733422,62280559
21852,True,43,3/27/2018,49505918,62281476
21853,False,16,8/5/2010,3410267,62281476
21854,False,11,3/27/2018,49506417,62281476
21855,True,9,8/5/2010,3410454,62283123
21856,True,7,10/12/2018,52772493,62283123
21857,False,5,11/7/2020,64725535,62285475
21858,False,3,8/5/2010,3410321,62285475
21859,False,3,12/13/2017,47791755,62285475
21860,False,3,12/13/2017,47792670,62286030
21861,True,1,9/9/2019,57860882,62287360
21862,False,1,7/1/2020,62682958,62287761
21863,True,1,11/3/2020,64669105,62287761
21864,True,1,11/6/2020,64711447,62289218
21865,False,1,11/7/2020,64721960,62289623
21866,False,1,11/7/2020,64725921,62290508
21867,True,1,11/7/2020,64726104,62290650
21868,True,1,11/7/2020,64726698,62294174
21869,False,0,9/10/2019,57861657,62294573
21870,False,0,11/28/2019,59081468,62294636
21871,False,0,11/28/2019,59082806,62294927
21872,False,0,6/11/2020,62331744,62295155
21873,False,0,6/23/2020,62532139,62295155
21874,True,0,11/3/2020,64657387,62295354
21875,False,0,11/6/2020,64709933,62298328
21876,False,0,11/7/2020,64726020,62298328
21877,False,0,11/7/2020,64727042,62300118
21878,True,0,11/7/2020,64727572,62301218
21879,False,21,2/1/2014,21498065,62302564
21880,True,8,2/7/2011,4921329,62303504
21881,False,8,2/7/2011,4921565,62304903
21882,False,6,5/3/2019,55969838,62305543
21883,False,5,11/6/2020,64706392,62305543
21884,True,3,10/31/2020,64617474,62305543
21885,True,3,11/6/2020,64706894,62306007
21886,True,3,11/7/2020,64730637,62306029
21887,True,2,11/5/2020,64704298,62306887
21888,False,2,11/7/2020,64729706,62306887
21889,False,1,5/14/2018,50321996,62307184
21890,True,1,11/5/2020,64704171,62307184
21891,True,1,11/6/2020,64705789,62307874
21892,False,1,11/6/2020,64706919,62307874
21893,False,1,11/7/2020,64729912,62307874
21894,True,1,11/7/2020,64730356,62309146
21895,False,1,11/7/2020,64730557,62309146
21896,False,0,7/4/2019,56894157,62309146
21897,False,0,1/29/2020,59964189,62309157
21898,True,0,11/4/2020,64686919,62309157
21899,False,0,11/5/2020,64704246,62309157
21900,False,0,11/6/2020,64706134,62309349
21901,False,0,11/7/2020,64729726,62309351
21902,True,0,11/7/2020,64730268,62309351
21903,False,0,11/7/2020,64730400,62309807
21904,True,186,9/25/2014,26028597,62311795
21905,False,181,11/27/2014,27177607,62312304
21906,False,31,10/2/2012,12689392,62312304
21907,False,9,8/2/2015,31769286,62312787
21908,False,8,5/24/2013,16737137,62313048
21909,False,5,5/24/2013,16736862,62313586
21910,False,3,2/23/2020,60366132,62313586
21911,False,2,4/9/2019,55596302,62313726
21912,False,2,10/22/2019,58503514,62313739
21913,True,2,6/14/2020,62366829,62313754
21914,True,2,11/5/2020,64696376,62313845
21915,False,2,11/6/2020,64715604,62314555
21916,False,1,11/5/2020,64694199,62314555
21917,False,1,11/5/2020,64696630,62314560
21918,False,1,11/5/2020,64696698,62314611
21919,True,1,11/5/2020,64696747,62314772
21920,False,1,11/5/2020,64696771,62315114
21921,False,1,11/5/2020,64697813,62315114
21922,False,1,11/6/2020,64715125,62315114
21923,False,1,11/6/2020,64715622,62315431
21924,True,0,11/5/2020,64694368,62315856
21925,True,0,11/5/2020,64698278,62316793
21926,False,0,11/6/2020,64715135,62316793
21927,False,0,11/6/2020,64715543,62317102
21928,True,59,5/8/2017,43839602,62317841
21929,True,10,1/4/2017,41458924,62317986
21930,False,8,12/4/2018,53618997,62319088
21931,True,7,2/20/2013,14985544,62319136
21932,False,5,11/5/2020,64694520,62320067
21933,False,4,7/4/2019,56884347,62320138
21934,True,4,6/21/2020,62498582,62320422
21935,True,3,7/29/2019,57258417,62320881
21936,False,3,11/6/2020,64713840,62320881
21937,True,2,4/14/2020,61210891,62321965
21938,True,2,11/6/2020,64714921,62322355
21939,False,1,7/29/2019,57258345,62322355
21940,True,1,10/19/2020,64428088,62322590
21941,False,1,11/5/2020,64691547,62324386
21942,False,1,11/5/2020,64701248,62324386
21943,True,1,11/5/2020,64702029,62324386
21944,False,1,11/5/2020,64702044,62324936
21945,False,1,11/5/2020,64702058,62327598
21946,True,1,11/6/2020,64712548,62327733
21947,False,0,5/28/2014,23910905,62328536
21948,True,0,1/10/2019,54132718,62328536
21949,False,0,10/19/2020,64427701,62328536
21950,True,0,11/4/2020,64678886,62329765
21951,False,0,11/5/2020,64692437,62330209
21952,False,0,11/6/2020,64709167,62330259
21953,False,0,11/6/2020,64709272,62330259
21954,True,0,11/6/2020,64713532,62330259
21955,False,0,11/6/2020,64713772,62334493
21956,True,0,11/6/2020,64714053,62335485
21957,False,297,8/14/2012,11942689,62335822
21958,False,68,5/29/2018,50577730,62335822
21959,False,12,1/9/2020,59657947,62336142
21960,False,11,11/5/2020,64690062,62336142
21961,True,5,3/20/2016,36113826,62336142
21962,False,4,10/23/2020,64507134,62336949
21963,False,4,11/3/2020,64663319,62337927
21964,True,3,11/3/2020,64667261,62337927
21965,False,2,5/19/2020,61881257,62337927
21966,False,2,6/8/2020,62269476,62339057
21967,False,2,11/4/2020,64673594,62339790
21968,False,2,11/4/2020,64673739,62341129
21969,False,1,11/27/2019,59076503,62341129
21970,False,1,11/4/2020,64671212,62344185
21971,True,1,11/4/2020,64672399,62344188
21972,True,1,11/4/2020,64674785,62346392
21973,False,1,11/4/2020,64686918,62347330
21974,False,0,8/6/2019,57370211,62347461
21975,True,0,11/4/2020,64674099,62348324
21976,True,11,11/4/2020,64679991,62348324
21977,False,8,11/4/2020,64680469,62348347
21978,True,3,10/31/2020,64625910,62348362
21979,False,2,11/2/2020,64641833,62348724
21980,True,2,11/2/2020,64650401,62348993
21981,False,2,11/2/2020,64650814,62349381
21982,True,2,11/3/2020,64662730,62350538
21983,True,2,11/4/2020,64679927,62350813
21984,False,2,11/4/2020,64680150,62351129
21985,True,2,11/4/2020,64680268,62351129
21986,True,2,11/4/2020,64680611,62351852
21987,True,1,10/29/2020,64593873,62353918
21988,False,1,11/2/2020,64641823,62355012
21989,True,1,11/2/2020,64641832,62357554
21990,True,1,11/2/2020,64650840,62357554
21991,True,1,11/2/2020,64650842,62359449
21992,True,1,11/2/2020,64651632,62359449
21993,False,1,11/3/2020,64660862,62359704
21994,True,1,11/3/2020,64661635,62360837
21995,False,1,11/3/2020,64662336,62360837
21996,True,1,11/3/2020,64667335,62360837
21997,True,0,11/3/2020,64653985,62360841
21998,True,0,11/3/2020,64655726,62361171
21999,True,0,11/3/2020,64663157,62361171
22000,False,0,11/3/2020,64663292,62361816
22001,False,0,11/3/2020,64667349,62362254
22002,True,0,11/4/2020,64679503,62362254
22003,False,0,11/4/2020,64680022,62362659
22004,False,-1,11/3/2020,64662296,62362659
22005,False,-1,11/4/2020,64680258,62362712
22006,False,33,5/2/2017,43733889,62363743
22007,True,20,12/19/2016,41213274,62364217
22008,False,6,5/15/2019,56153587,62364217
22009,False,5,10/27/2020,64562719,62364309
22010,True,3,4/18/2019,55737474,62364309
22011,True,3,11/2/2020,64644115,62364309
22012,False,2,10/19/2017,46820701,62364475
22013,True,2,11/2/2020,64641223,62364967
22014,True,2,11/2/2020,64642113,62365308
22015,False,2,11/2/2020,64642333,62366847
22016,False,1,2/24/2017,42446464,62366847
22017,False,1,10/31/2020,64618408,62368138
22018,False,1,10/31/2020,64619108,62368138
22019,False,1,11/2/2020,64641039,62369035
22020,True,1,11/2/2020,64642030,62369221
22021,True,1,11/2/2020,64642308,62369221
22022,False,1,11/2/2020,64643012,62369319
22023,True,0,7/21/2020,63006495,62370736
22024,True,0,11/2/2020,64643326,62371093
22025,False,0,11/2/2020,64648966,62372611
22026,False,0,11/3/2020,64664327,62372611
22027,True,0,11/3/2020,64664556,62372731
22028,False,0,11/3/2020,64664567,62373089
22029,False,-1,1/26/2019,54374636,62373089
22030,False,-1,11/2/2020,64641748,62373263
22031,True,20,5/23/2020,61968635,62373798
22032,False,5,11/2/2020,64646263,62373798
22033,True,4,11/2/2020,64646266,62374734
22034,True,3,6/7/2014,24094180,62376244
22035,False,3,11/28/2018,53525663,62376747
22036,False,2,11/1/2020,64628963,62376981
22037,True,2,11/2/2020,64647803,62377083
22038,False,2,11/2/2020,64650542,62377083
22039,False,1,2/16/2017,42283672,62378034
22040,False,1,11/1/2020,64632702,62378086
22041,True,1,11/2/2020,64643758,62379145
22042,False,1,11/2/2020,64645326,62379147
22043,True,1,11/2/2020,64645966,62379147
22044,True,1,11/2/2020,64646286,62379546
22045,False,0,9/12/2017,46170321,62379546
22046,False,0,8/16/2018,51884529,62379738
22047,False,0,6/6/2019,56471332,62380443
22048,False,0,5/23/2020,61968636,62380480
22049,False,0,11/1/2020,64632448,62380689
22050,True,0,11/1/2020,64633364,62380689
22051,True,0,11/2/2020,64645546,62380689
22052,False,0,11/2/2020,64645656,62381210
22053,True,0,11/2/2020,64647937,62381210
22054,False,-2,11/1/2020,64632802,62382950
22055,True,90,12/19/2011,8557394,62383459
22056,False,34,10/14/2011,7770007,62383465
22057,True,16,3/25/2013,15622069,62383760
22058,False,11,12/11/2013,20511108,62383929
22059,True,9,2/14/2011,4991652,62383988
22060,False,5,9/14/2014,25830722,62385298
22061,False,4,12/18/2011,8552790,62385298
22062,False,4,4/17/2015,29697639,62385677
22063,True,2,9/22/2016,39635512,62385677
22064,False,2,9/22/2016,39635529,62385677
22065,True,1,10/31/2020,64616091,62385957
22066,False,1,10/31/2020,64619252,62386073
22067,False,1,11/2/2020,64644814,62386073
22068,False,0,4/17/2015,29703935,62386073
22069,False,0,9/22/2016,39635572,62389352
22070,False,0,10/14/2020,64354234,62389354
22071,True,0,10/30/2020,64614177,62391081
22072,True,0,10/30/2020,64615459,62392708
22073,False,0,10/31/2020,64619235,62393223
22074,False,0,10/31/2020,64619250,62395026
22075,False,0,10/31/2020,64619466,62395673
22076,False,0,11/2/2020,64645120,62395673
22077,False,16,8/21/2020,63529170,62395673
22078,False,7,1/15/2017,41656985,62398658
22079,True,4,10/31/2020,64622756,62399113
22080,False,3,7/21/2018,51456056,62399643
22081,False,3,10/30/2020,64610213,62399643
22082,False,2,1/16/2019,54207264,62399669
22083,True,2,10/30/2020,64609086,62399852
22084,True,2,10/31/2020,64621531,62400703
22085,True,2,10/31/2020,64621705,62403016
22086,True,2,10/31/2020,64621965,62403610
22087,False,1,5/3/2019,55960875,62404734
22088,False,1,10/29/2020,64598954,62405168
22089,True,1,10/31/2020,64620463,62405317
22090,True,1,10/31/2020,64622096,62405745
22091,False,1,10/31/2020,64622957,62407785
22092,True,1,10/31/2020,64624283,62408143
22093,False,1,11/1/2020,64627819,62408400
22094,False,0,10/30/2020,64604816,62408400
22095,True,0,10/30/2020,64604826,62408756
22096,False,0,10/30/2020,64604959,62411439
22097,False,0,10/31/2020,64622698,62411549
22098,False,0,10/31/2020,64622966,62412043
22099,False,0,10/31/2020,64623111,62412754
22100,True,0,10/31/2020,64624124,62413784
22101,False,0,10/31/2020,64624430,62413784
22102,True,0,10/31/2020,64624737,62414542
22103,False,0,11/1/2020,64629061,62415584
22104,False,0,11/1/2020,64629705,62415607
22105,False,0,11/1/2020,64629849,62416180
22106,True,0,11/1/2020,64630457,62416180
22107,True,17,6/8/2019,56503307,62416180
22108,True,12,3/28/2020,60903194,62416788
22109,False,7,9/25/2018,52491509,62416788
22110,False,7,10/29/2020,64591491,62416819
22111,False,4,10/29/2020,64597435,62417395
22112,True,3,10/30/2020,64602128,62419741
22113,False,3,10/31/2020,64621106,62420946
22114,False,2,10/29/2020,64596278,62421691
22115,True,2,10/29/2020,64596310,62421691
22116,False,2,10/30/2020,64604802,62421847
22117,True,2,10/30/2020,64604838,62422172
22118,False,1,7/19/2019,57104307,62422172
22119,False,1,10/29/2020,64584502,62422172
22120,True,1,10/29/2020,64595116,62422207
22121,False,1,10/29/2020,64596322,62423047
22122,True,1,10/29/2020,64598565,62423047
22123,True,1,10/30/2020,64603595,62424334
22124,True,1,10/30/2020,64608050,62424334
22125,True,1,10/31/2020,64620447,62424502
22126,False,0,7/19/2019,57104294,62424953
22127,False,0,7/19/2019,57104418,62425803
22128,True,0,9/26/2020,64071309,62425803
22129,True,0,10/2/2020,64176052,62425866
22130,False,0,10/2/2020,64176253,62427468
22131,True,0,10/29/2020,64596978,62427817
22132,True,0,10/29/2020,64598561,62427817
22133,True,0,10/30/2020,64599273,62427817
22134,False,0,10/30/2020,64603048,62429037
22135,True,11,9/17/2013,18855710,62430348
22136,True,6,3/6/2018,49138277,62430348
22137,True,6,10/29/2020,64596607,62431121
22138,False,4,9/17/2013,18855650,62432396
22139,False,3,10/28/2020,64575472,62432472
22140,True,3,10/28/2020,64579170,62432621
22141,False,2,10/28/2020,64578632,62432621
22142,False,2,10/29/2020,64581635,62432621
22143,True,2,10/29/2020,64591421,62434792
22144,False,1,10/4/2019,58235847,62436100
